"","species","decimalLatitude","decimalLongitude"
"14243","Eurycea wilderae",35.582101,-83.56077
"14244","Eurycea longicauda",34.918172,-86.133349
"14245","Eurycea nana",29.839973,-97.976024
"14246","Eurycea nana",29.839973,-97.976024
"14247","Eurycea longicauda",39.66127,-78.362695
"14248","Eurycea nana",29.839973,-97.976024
"14249","Eurycea nana",29.839973,-97.976024
"14250","Eurycea nana",29.839973,-97.976024
"14251","Eurycea nana",29.839973,-97.976024
"14252","Eurycea nana",29.839973,-97.976024
"14253","Eurycea nana",29.839973,-97.976024
"14254","Eurycea nana",29.839973,-97.976024
"14255","Eurycea lucifuga",36.204167,-83.423056
"14256","Eurycea subfluvicola",34.43559,-92.93279
"14257","Eurycea nana",29.839973,-97.976024
"14258","Eurycea nana",29.839973,-97.976024
"14259","Eurycea nana",29.839973,-97.976024
"14260","Eurycea lucifuga",34.664783,-85.362994
"14261","Eurycea longicauda",34.710759,-85.373397
"14262","Eurycea cirrigera",35.356929,-84.14936
"14263","Eurycea cirrigera",35.879718,-84.810978
"14264","Eurycea wilderae",35.053648,-83.205079
"14265","Eurycea cirrigera",33.986243,-83.379904
"14266","Eurycea guttolineata",33.902625,-83.380125
"14267","Eurycea longicauda",35.40162,-84.109
"14268","Eurycea lucifuga",34.66511,-85.363147
"14269","Eurycea longicauda",34.713332,-85.335545
"14270","Eurycea nana",29.839973,-97.976024
"14271","Eurycea nana",29.839973,-97.976024
"14272","Eurycea nana",29.839973,-97.976024
"14273","Eurycea nana",29.839973,-97.976024
"14274","Eurycea nana",29.839973,-97.976024
"14275","Eurycea nana",29.839973,-97.976024
"14276","Eurycea nana",29.839973,-97.976024
"14277","Eurycea nana",29.839973,-97.976024
"14278","Eurycea nana",29.839973,-97.976024
"14279","Eurycea nana",29.839973,-97.976024
"14280","Eurycea nana",29.839973,-97.976024
"14281","Eurycea nana",29.839973,-97.976024
"14282","Eurycea nana",29.839973,-97.976024
"14283","Eurycea bislineata",40.067624,-74.369055
"14284","Eurycea nana",29.839973,-97.976024
"14285","Eurycea nana",29.839973,-97.976024
"14286","Eurycea nana",29.839973,-97.976024
"14287","Eurycea nana",29.839973,-97.976024
"14288","Eurycea nana",29.839973,-97.976024
"14289","Eurycea nana",29.839973,-97.976024
"14290","Eurycea bislineata",42.931079,-75.99807
"14291","Eurycea nana",29.839973,-97.976024
"14292","Eurycea nana",29.839973,-97.976024
"14293","Eurycea nana",29.839973,-97.976024
"14294","Eurycea nana",29.839973,-97.976024
"14295","Eurycea nana",29.839973,-97.976024
"14296","Eurycea nana",29.839973,-97.976024
"14297","Eurycea nana",29.839973,-97.976024
"14298","Eurycea bislineata",40.231022,-74.976544
"14299","Eurycea bislineata",40.230598,-74.977462
"14300","Eurycea nana",29.839973,-97.976024
"14301","Eurycea nana",29.839973,-97.976024
"14302","Eurycea nana",29.839973,-97.976024
"14303","Eurycea nana",29.839973,-97.976024
"14304","Eurycea nana",29.839973,-97.976024
"14305","Eurycea nana",29.839973,-97.976024
"14306","Eurycea nana",29.839973,-97.976024
"14307","Eurycea nana",29.839973,-97.976024
"14308","Eurycea nana",29.839973,-97.976024
"14309","Eurycea nana",29.839973,-97.976024
"14310","Eurycea nana",29.839973,-97.976024
"14311","Eurycea bislineata",44.338995,-68.177417
"14312","Eurycea nana",29.839973,-97.976024
"14313","Eurycea nana",29.839973,-97.976024
"14314","Eurycea nana",29.839973,-97.976024
"14315","Eurycea nana",29.839973,-97.976024
"14316","Eurycea nana",29.839973,-97.976024
"14317","Eurycea nana",29.839973,-97.976024
"14318","Eurycea nana",29.839973,-97.976024
"14319","Eurycea nana",29.839973,-97.976024
"14320","Eurycea nana",29.839973,-97.976024
"14321","Eurycea nana",29.839973,-97.976024
"14322","Eurycea nana",29.839973,-97.976024
"14323","Eurycea paludicola",30.481795,-94.778699
"14324","Eurycea bislineata",44.503609,-72.781937
"14325","Eurycea bislineata",44.503609,-72.781937
"14326","Eurycea bislineata",44.659229,-72.095428
"14327","Eurycea bislineata",44.659229,-72.095428
"14328","Eurycea bislineata",44.770901,-71.74353
"14329","Eurycea bislineata",44.595551,-72.648659
"14330","Eurycea bislineata",44.50745,-73.118423
"14331","Eurycea bislineata",44.519699,-73.167168
"14332","Eurycea bislineata",44.406609,-73.219978
"14333","Eurycea nana",29.839973,-97.976024
"14334","Eurycea nana",29.839973,-97.976024
"14335","Eurycea nana",29.839973,-97.976024
"14336","Eurycea nana",29.839973,-97.976024
"14337","Eurycea nana",29.839973,-97.976024
"14338","Eurycea bislineata",43.97543,-73.073364
"14339","Eurycea nana",29.839973,-97.976024
"14340","Eurycea longicauda",41.317218,-81.419225
"14341","Eurycea nana",29.839973,-97.976024
"14342","Eurycea nana",29.839973,-97.976024
"14343","Eurycea nana",29.839973,-97.976024
"14344","Eurycea nana",29.839973,-97.976024
"14345","Eurycea lucifuga",36.305121,-91.429866
"14346","Eurycea bislineata",44.103951,-73.011581
"14347","Eurycea bislineata",44.103951,-73.011581
"14348","Eurycea bislineata",44.027401,-72.969528
"14349","Eurycea bislineata",43.68438,-73.273567
"14350","Eurycea bislineata",43.785381,-73.306557
"14351","Eurycea bislineata",43.785381,-73.306557
"14352","Eurycea bislineata",40.518056,-74.441337
"14353","Eurycea bislineata",41.692271,-81.122231
"14354","Eurycea nana",29.839973,-97.976024
"14355","Eurycea nana",29.839973,-97.976024
"14356","Eurycea nana",29.839973,-97.976024
"14357","Eurycea nana",29.839973,-97.976024
"14358","Eurycea lucifuga",35.965076,-92.17986
"14359","Eurycea nana",29.839973,-97.976024
"14360","Eurycea nana",29.839973,-97.976024
"14361","Eurycea nana",29.839973,-97.976024
"14362","Eurycea nana",29.839973,-97.976024
"14363","Eurycea nana",29.839973,-97.976024
"14364","Eurycea aquatica",34.911712,-87.722973
"14365","Eurycea quadridigitata",32.488564,-81.170456
"14366","Eurycea bislineata",44.632212,-69.500179
"14367","Eurycea cirrigera",39.019295,-84.162064
"14368","Eurycea guttolineata",30.52511,-84.96983
"14369","Eurycea quadridigitata",30.763236,-84.015606
"14370","Eurycea cirrigera",30.52511,-84.96983
"14371","Eurycea quadridigitata",30.372381,-82.397758
"14372","Eurycea quadridigitata",33.250075,-81.746142
"14373","Eurycea bislineata",42.96983,-76.343545
"14374","Eurycea quadridigitata",26.90945,-81.32913
"14375","Eurycea paludicola",31.061141,-94.276546
"14376","Eurycea paludicola",31.061141,-94.276546
"14377","Eurycea multiplicata",34.381898,-93.886546
"14378","Eurycea quadridigitata",33.2687,-81.606578
"14379","Eurycea quadridigitata",33.2687,-81.606578
"14380","Eurycea quadridigitata",33.263136,-81.643294
"14381","Eurycea tynerensis",35.965361,-94.819915
"14382","Eurycea multiplicata",34.126065,-94.672773
"14383","Eurycea quadridigitata",33.250075,-81.746142
"14384","Eurycea quadridigitata",33.263136,-81.643294
"14385","Eurycea quadridigitata",33.2687,-81.606578
"14386","Eurycea quadridigitata",33.250075,-81.746142
"14387","Eurycea cirrigera",30.7729,-87.3391
"14388","Eurycea quadridigitata",26.90945,-81.32913
"14389","Eurycea lucifuga",37.55094,-89.439783
"14390","Eurycea lucifuga",37.55094,-89.439783
"14391","Eurycea longicauda",37.688269,-89.402875
"14392","Eurycea wilderae",35.744805,-82.213783
"14393","Eurycea lucifuga",37.042587,-91.186617
"14394","Eurycea guttolineata",34.6075,-84.69378
"14395","Eurycea nana",29.839973,-97.976024
"14396","Eurycea longicauda",41.317218,-81.419225
"14397","Eurycea bislineata",46.228043,-74.496971
"14398","Eurycea longicauda",37.571993,-89.438645
"14399","Eurycea longicauda",40.031354,-78.191742
"14400","Eurycea quadridigitata",30.177317,-84.683511
"14401","Eurycea nana",29.839973,-97.976024
"14402","Eurycea longicauda",39.596434,-77.440966
"14403","Eurycea bislineata",45.433541,-72.576773
"14404","Eurycea bislineata",45.571391,-78.70169
"14405","Eurycea bislineata",45.9151,-68.9125
"14406","Eurycea nana",29.839973,-97.976024
"14407","Eurycea nana",29.839973,-97.976024
"14408","Eurycea nana",29.839973,-97.976024
"14409","Eurycea nana",29.839973,-97.976024
"14410","Eurycea nana",29.839973,-97.976024
"14411","Eurycea nana",29.839973,-97.976024
"14412","Eurycea nana",29.839973,-97.976024
"14413","Eurycea nana",29.839973,-97.976024
"14414","Eurycea nana",29.839973,-97.976024
"14415","Eurycea nana",29.839973,-97.976024
"14416","Eurycea cirrigera",34.877689,-77.549281
"14417","Eurycea quadridigitata",26.57834,-80.39506
"14418","Eurycea bislineata",41.455623,-73.955683
"14419","Eurycea nana",29.839973,-97.976024
"14420","Eurycea nana",29.839973,-97.976024
"14421","Eurycea nana",29.839973,-97.976024
"14422","Eurycea nana",29.839973,-97.976024
"14423","Eurycea nana",29.839973,-97.976024
"14424","Eurycea nana",29.839973,-97.976024
"14425","Eurycea nana",29.839973,-97.976024
"14426","Eurycea nana",29.839973,-97.976024
"14427","Eurycea nana",29.839973,-97.976024
"14428","Eurycea nana",29.839973,-97.976024
"14429","Eurycea nana",29.839973,-97.976024
"14430","Eurycea nana",29.839973,-97.976024
"14431","Eurycea nana",29.839973,-97.976024
"14432","Eurycea nana",29.839973,-97.976024
"14433","Eurycea nana",29.839973,-97.976024
"14434","Eurycea lucifuga",36.254833,-93.698128
"14435","Eurycea bislineata",40.688352,-74.880078
"14436","Eurycea bislineata",43.837891,-72.347679
"14437","Eurycea bislineata",43.837891,-72.347679
"14438","Eurycea bislineata",44.833988,-72.874138
"14439","Eurycea bislineata",44.267639,-72.818512
"14440","Eurycea bislineata",44.589451,-71.92305
"14441","Eurycea bislineata",43.565079,-72.52874
"14442","Eurycea bislineata",44.694489,-72.108223
"14443","Eurycea bislineata",44.647308,-72.126099
"14444","Eurycea bislineata",44.910889,-72.271149
"14445","Eurycea nana",29.839973,-97.976024
"14446","Eurycea nana",29.839973,-97.976024
"14447","Eurycea nana",29.839973,-97.976024
"14448","Eurycea nana",29.839973,-97.976024
"14449","Eurycea nana",29.839973,-97.976024
"14450","Eurycea nana",29.839973,-97.976024
"14451","Eurycea nana",29.839973,-97.976024
"14452","Eurycea nana",29.839973,-97.976024
"14453","Eurycea nana",29.839973,-97.976024
"14454","Eurycea nana",29.839973,-97.976024
"14455","Eurycea nana",29.839973,-97.976024
"14456","Eurycea nana",29.839973,-97.976024
"14457","Eurycea nana",29.839973,-97.976024
"14458","Eurycea nana",29.839973,-97.976024
"14459","Eurycea wilderae",35.325646,-83.680725
"14460","Eurycea guttolineata",30.751,-85.1985
"14461","Eurycea wilderae",35.155179,-83.752255
"14462","Eurycea wilderae",35.155179,-83.752255
"14463","Eurycea wilderae",35.556898,-83.496165
"14464","Eurycea bislineata",44.49955,-73.198029
"14465","Eurycea bislineata",43.625359,-72.953888
"14466","Eurycea bislineata",43.625359,-72.953888
"14467","Eurycea bislineata",43.615002,-72.752502
"14468","Eurycea nana",29.839973,-97.976024
"14469","Eurycea nana",29.839973,-97.976024
"14470","Eurycea nana",29.839973,-97.976024
"14471","Eurycea nana",29.839973,-97.976024
"14472","Eurycea nana",29.839973,-97.976024
"14473","Eurycea lucifuga",34.864807,-87.304243
"14474","Eurycea nana",29.839973,-97.976024
"14475","Eurycea guttolineata",34.32091,-84.55416
"14476","Eurycea nana",29.839973,-97.976024
"14477","Eurycea nana",29.839973,-97.976024
"14478","Eurycea nana",29.839973,-97.976024
"14479","Eurycea nana",29.839973,-97.976024
"14480","Eurycea nana",29.839973,-97.976024
"14481","Eurycea nana",29.839973,-97.976024
"14482","Eurycea nana",29.839973,-97.976024
"14483","Eurycea nana",29.839973,-97.976024
"14484","Eurycea nana",29.839973,-97.976024
"14485","Eurycea nana",29.839973,-97.976024
"14486","Eurycea paludicola",30.556163,-95.783293
"14487","Eurycea cirrigera",33.907974,-79.65195
"14488","Eurycea cirrigera",33.857652,-79.525855
"14489","Eurycea nana",29.839973,-97.976024
"14490","Eurycea nana",29.839973,-97.976024
"14491","Eurycea guttolineata",30.869,-85.7167
"14492","Eurycea guttolineata",30.869,-85.7167
"14493","Eurycea bislineata",42.780881,-76.033978
"14494","Eurycea naufragia",30.652662,-97.684883
"14495","Eurycea naufragia",30.652662,-97.684883
"14496","Eurycea nerea",37.277386,-91.401147
"14497","Eurycea lucifuga",37.897533,-84.396289
"14498","Eurycea nana",29.839973,-97.976024
"14499","Eurycea nana",29.839973,-97.976024
"14500","Eurycea nana",29.839973,-97.976024
"14501","Eurycea wilderae",35.630133,-83.045921
"14502","Eurycea bislineata",41.212373,-81.545293
"14503","Eurycea cirrigera",39.064096,-84.34981
"14504","Eurycea cirrigera",33.584823,-84.068002
"14505","Eurycea cirrigera",39.230015,-82.955883
"14506","Eurycea nana",29.839973,-97.976024
"14507","Eurycea wilderae",35.040748,-83.552591
"14508","Eurycea wilderae",35.034511,-83.480601
"14509","Eurycea longicauda",36.916616,-82.62901
"14510","Eurycea lucifuga",36.863084,-82.446091
"14511","Eurycea lucifuga",36.863084,-82.446091
"14512","Eurycea longicauda",36.863217,-82.446174
"14513","Eurycea bislineata",42.93101,-75.99812
"14514","Eurycea bislineata",42.931007,-75.998104
"14515","Eurycea longicauda",37.895176,-84.398985
"14516","Eurycea nana",29.839973,-97.976024
"14517","Eurycea nana",29.839973,-97.976024
"14518","Eurycea nana",29.839973,-97.976024
"14519","Eurycea guttolineata",32.545325,-85.471832
"14520","Eurycea bislineata",44.347937,-71.282996
"14521","Eurycea guttolineata",34.204059,-83.305883
"14522","Eurycea cirrigera",39.892443,-87.198282
"14523","Eurycea longicauda",39.892837,-87.197887
"14524","Eurycea nana",29.839973,-97.976024
"14525","Eurycea nana",29.839973,-97.976024
"14526","Eurycea nana",29.839973,-97.976024
"14527","Eurycea nana",29.839973,-97.976024
"14528","Eurycea nana",29.839973,-97.976024
"14529","Eurycea nana",29.839973,-97.976024
"14530","Eurycea longicauda",39.616,-79.149735
"14531","Eurycea bislineata",43.4827,-72.627701
"14532","Eurycea nana",29.839973,-97.976024
"14533","Eurycea nana",29.839973,-97.976024
"14534","Eurycea bislineata",41.777713,-79.934292
"14535","Eurycea longicauda",39.698498,-78.940992
"14536","Eurycea bislineata",44.161851,-73.976501
"14537","Eurycea bislineata",44.544036,-72.532643
"14538","Eurycea cirrigera",34.325257,-79.725154
"14539","Eurycea cirrigera",39.566347,-82.499331
"14540","Eurycea nana",29.839973,-97.976024
"14541","Eurycea lucifuga",38.65291,-86.21444
"14542","Eurycea wilderae",35.9188,-82.8708
"14543","Eurycea bislineata",42.830903,-75.923908
"14544","Eurycea bislineata",43.855499,-72.94577
"14545","Eurycea bislineata",44.896671,-72.863327
"14546","Eurycea bislineata",44.98069,-72.179512
"14547","Eurycea bislineata",44.72538,-71.740982
"14548","Eurycea bislineata",43.201561,-72.924156
"14549","Eurycea bislineata",44.787922,-73.01326
"14550","Eurycea bislineata",43.203171,-72.930817
"14551","Eurycea bislineata",43.109581,-72.886559
"14552","Eurycea lucifuga",34.66483,-85.36083
"14553","Eurycea cirrigera",34.71102,-85.37819
"14554","Eurycea longicauda",34.71102,-85.37819
"14555","Eurycea cirrigera",35.8111,-78.7084
"14556","Eurycea quadridigitata",29.724,-83.460467
"14557","Eurycea lucifuga",37.552766,-89.437062
"14558","Eurycea quadridigitata",33.211343,-79.470328
"14559","Eurycea bislineata",42.765629,-73.235832
"14560","Eurycea bislineata",44.426151,-73.213181
"14561","Eurycea bislineata",44.933331,-73.075829
"14562","Eurycea bislineata",44.287151,-73.17939
"14563","Eurycea bislineata",44.632259,-73.100822
"14564","Eurycea bislineata",44.027401,-72.969528
"14565","Eurycea quadridigitata",29.724,-83.460467
"14566","Eurycea quadridigitata",33.149602,-79.544514
"14567","Eurycea quadridigitata",29.724,-83.460467
"14568","Eurycea lucifuga",35.153333,-88.207222
"14569","Eurycea quadridigitata",34.60595,-82.769828
"14570","Eurycea guttolineata",33.901151,-83.379444
"14571","Eurycea nana",29.839973,-97.976024
"14572","Eurycea nana",29.839973,-97.976024
"14573","Eurycea nana",29.839973,-97.976024
"14574","Eurycea quadridigitata",29.349375,-81.731556
"14575","Eurycea nana",29.839973,-97.976024
"14576","Eurycea nana",29.839973,-97.976024
"14577","Eurycea bislineata",43.899501,-76.120177
"14578","Eurycea nana",29.839973,-97.976024
"14579","Eurycea nana",29.839973,-97.976024
"14580","Eurycea cirrigera",36.291944,-87.093889
"14581","Eurycea bislineata",40.112518,-82.962291
"14582","Eurycea cirrigera",39.279746,-84.403393
"14583","Eurycea nana",29.839973,-97.976024
"14584","Eurycea quadridigitata",33.058744,-79.616745
"14585","Eurycea quadridigitata",30.175625,-82.411336
"14586","Eurycea quadridigitata",30.175625,-82.411336
"14587","Eurycea cirrigera",34.025059,-83.067882
"14588","Eurycea cirrigera",30.566747,-84.951734
"14589","Eurycea sosorum",30.264287,-97.769685
"14590","Eurycea sosorum",30.264287,-97.769685
"14591","Eurycea sosorum",30.264287,-97.769685
"14592","Eurycea quadridigitata",33.396802,-81.901502
"14593","Eurycea paludicola",31.334197,-94.222908
"14594","Eurycea quadridigitata",34.995201,-81.955594
"14595","Eurycea paludicola",31.334197,-94.222908
"14596","Eurycea paludicola",31.334197,-94.222908
"14597","Eurycea paludicola",31.334197,-94.222908
"14598","Eurycea quadridigitata",33.396802,-81.901502
"14599","Eurycea guttolineata",33.64184,-80.714323
"14600","Eurycea guttolineata",30.58247,-84.991267
"14601","Eurycea bislineata",42.83103,-75.92373
"14602","Eurycea cirrigera",34.097696,-81.123646
